property_id,location_id,page_url,property_type,price,price_bin,location,city,province_name,locality,latitude,longitude,baths,area,area_marla,area_sqft,purpose,bedrooms,date_added,year,month,day,agency,agent
8932311,160,https://www.zameen.com/Property/islamabad_d_12_house_is_available_for_rent-8932311-160-4.html,House,55000,Medium,D-12,Islamabad,Islamabad Capital,"D-12, Islamabad, Islamabad Capital",33.701636,72.948532,4,4 Marla,4,1089,For Rent,4,7/17/2019,2019,7,17,,
9021939,3155,https://www.zameen.com/Property/d_12_d_12_2_brand_new_upper_portion_of_1_25_kanal_house_for_rent-9021939-3155-4.html,Upper Portion,90000,Very High,D-12,Islamabad,Islamabad Capital,"D-12, Islamabad, Islamabad Capital",33.702421,72.941837,3,1.2 Kanal,24,6534.02,For Rent,3,7/17/2019,2019,7,17,,
9586053,3154,https://www.zameen.com/Property/d_12_d_12_1_owners_constructed_designer_made_picturesque_bungalow_for_sale-9586053-3154-1.html,House,34000000,Very High,D-12,Islamabad,Islamabad Capital,"D-12, Islamabad, Islamabad Capital",33.697565,72.944241,7,11 Marla,11,2994.76,For Sale,7,7/4/2019,2019,7,4,,
9697712,3154,https://www.zameen.com/Property/d_12_d_12_1_newly_built_proper_architecture_house-9697712-3154-1.html,House,52500000,Very High,D-12,Islamabad,Islamabad Capital,"D-12, Islamabad, Islamabad Capital",33.697565,72.944241,9,10.9 Marla,10.9,2967.54,For Sale,7,7/4/2019,2019,7,4,,
9855284,160,https://www.zameen.com/Property/islamabad_d_12_house_is_available_for_rent-9855284-160-4.html,House,36000,Low,D-12,Islamabad,Islamabad Capital,"D-12, Islamabad, Islamabad Capital",33.701636,72.948532,0,8.9 Marla,8.9,2423.03,For Rent,0,7/17/2019,2019,7,17,,
9942476,160,https://www.zameen.com/Property/islamabad_d_12_newly_constructed_house_for_sale-9942476-160-1.html,House,16000000,Medium,D-12,Islamabad,Islamabad Capital,"D-12, Islamabad, Islamabad Capital",33.70406839,72.95312371,3,4 Marla,4,1089,For Sale,3,7/4/2019,2019,7,4,,
10374991,160,https://www.zameen.com/Property/islamabad_d_12_25x40_portion_for_rent_in_d_12-10374991-160-4.html,Lower Portion,20000,Low,D-12,Islamabad,Islamabad Capital,"D-12, Islamabad, Islamabad Capital",33.701636,72.948532,0,4.4 Marla,4.4,1197.9,For Rent,1,7/17/2019,2019,7,17,,
10374999,160,https://www.zameen.com/Property/islamabad_d_12_25x40_portion_for_rent_in_d12-10374999-160-4.html,Upper Portion,26000,Low,D-12,Islamabad,Islamabad Capital,"D-12, Islamabad, Islamabad Capital",33.701636,72.948532,0,4.4 Marla,4.4,1197.9,For Rent,2,7/17/2019,2019,7,17,,
10434742,160,https://www.zameen.com/Property/islamabad_d_12_d_12_40x80_upper_portion_for_rent-10434742-160-4.html,Upper Portion,60000,High,D-12,Islamabad,Islamabad Capital,"D-12, Islamabad, Islamabad Capital",33.701636,72.948532,0,14 Marla,14,3811.51,For Rent,3,7/4/2019,2019,7,4,,
10434773,160,https://www.zameen.com/Property/islamabad_d_12_d_12_40x80_upper_portion_for_rent-10434773-160-4.html,Upper Portion,60000,High,D-12,Islamabad,Islamabad Capital,"D-12, Islamabad, Islamabad Capital",33.701636,72.948532,0,14 Marla,14,3811.51,For Rent,3,7/4/2019,2019,7,4,,
10434819,160,https://www.zameen.com/Property/islamabad_d_12_d_12_35x70_upper_portion_for_rent-10434819-160-4.html,Upper Portion,45000,High,D-12,Islamabad,Islamabad Capital,"D-12, Islamabad, Islamabad Capital",33.7043303,72.94303391,0,10 Marla,10,2722.51,For Rent,3,7/4/2019,2019,7,4,,
10524867,160,https://www.zameen.com/Property/islamabad_d_12_apartment_for_sale-10524867-160-1.html,Flat,4500000,Low,D-12,Islamabad,Islamabad Capital,"D-12, Islamabad, Islamabad Capital",33.701636,72.948532,0,4 Marla,4,1089,For Sale,1,7/4/2019,2019,7,4,,
10601768,3154,https://www.zameen.com/Property/d_12_d_12_1_brand_new_home_for_sale_in_d121_islamabad_elegant_modern_architect_designed_park_facing_home_on_a_corner_plot-10601768-3154-1.html,House,49500000,Very High,D-12,Islamabad,Islamabad Capital,"D-12, Islamabad, Islamabad Capital",33.697565,72.944241,6,11 Marla,11,2994.76,For Sale,4,7/4/2019,2019,7,4,,
10845554,160,https://www.zameen.com/Property/islamabad_d_12_ace_villas_d_12_house_for_sale-10845554-160-1.html,House,16000000,Medium,D-12,Islamabad,Islamabad Capital,"D-12, Islamabad, Islamabad Capital",33.701636,72.948532,4,8 Marla,8,2178.01,For Sale,3,7/4/2019,2019,7,4,,
10974014,3154,https://www.zameen.com/Property/d_12_d_12_1_600_sq_yard_new_house_for_sale-10974014-3154-1.html,House,76500000,Very High,D-12,Islamabad,Islamabad Capital,"D-12, Islamabad, Islamabad Capital",33.697565,72.944241,0,1.2 Kanal,24,6534.02,For Sale,10,7/4/2019,2019,7,4,,
11050618,3154,https://www.zameen.com/Property/d_12_d_12_1_house_for_sale_on_installments-11050618-3154-1.html,House,16500000,High,D-12,Islamabad,Islamabad Capital,"D-12, Islamabad, Islamabad Capital",33.697565,72.944241,0,4.4 Marla,4.4,1197.9,For Sale,0,7/4/2019,2019,7,4,,
11053775,3154,https://www.zameen.com/Property/d_12_d_12_1_upper_portion_for_rent-11053775-3154-4.html,Upper Portion,45000,High,D-12,Islamabad,Islamabad Capital,"D-12, Islamabad, Islamabad Capital",33.697565,72.944241,3,10 Marla,10,2722.51,For Rent,3,7/4/2019,2019,7,4,,
11063867,3155,https://www.zameen.com/Property/d_12_d_12_2_newly_constructed_35x70_10_marla_complete_double_storey_house-11063867-3155-4.html,House,85000,High,D-12,Islamabad,Islamabad Capital,"D-12, Islamabad, Islamabad Capital",33.702421,72.941837,7,10 Marla,10,2722.51,For Rent,7,7/17/2019,2019,7,17,,
11280286,3157,https://www.zameen.com/Property/d_12_d_12_4_brand_new_4_marla_house_is_available_for_sale_in_islamabad-11280286-3157-1.html,House,16800000,High,D-12,Islamabad,Islamabad Capital,"D-12, Islamabad, Islamabad Capital",33.701707,72.956686,5,4 Marla,4,1089,For Sale,3,2/4/2019,2019,2,4,,
11291128,160,https://www.zameen.com/Property/islamabad_d_12_house_for_sale-11291128-160-1.html,House,21500000,High,D-12,Islamabad,Islamabad Capital,"D-12, Islamabad, Islamabad Capital",33.701636,72.948532,4,7 Marla,7,1905.76,For Sale,4,7/4/2019,2019,7,4,,
11304900,160,https://www.zameen.com/Property/islamabad_d_12_house_available_for_sale-11304900-160-1.html,House,17000000,High,D-12,Islamabad,Islamabad Capital,"D-12, Islamabad, Islamabad Capital",33.701636,72.948532,0,4.4 Marla,4.4,1197.9,For Sale,4,7/4/2019,2019,7,4,Kashmir Homes Associates,M UMAR MUGHAL / SARDAR REHAN
11377214,3154,https://www.zameen.com/Property/d_12_d_12_1_600_square_yards_brand_new_house_for_sale-11377214-3154-1.html,House,100000000,Very High,D-12,Islamabad,Islamabad Capital,"D-12, Islamabad, Islamabad Capital",33.697565,72.944241,9,1.2 Kanal,24,6534.02,For Sale,9,6/4/2019,2019,6,4,Grace Land Advisors,M Naeem
11747946,3157,https://www.zameen.com/Property/d_12_d_12_4_double_storey_single_unit_house_is_available_for_sale-11747946-3157-1.html,House,70000000,Very High,D-12,Islamabad,Islamabad Capital,"D-12, Islamabad, Islamabad Capital",33.701707,72.956686,0,1 Kanal,20,5445.02,For Sale,3,8/8/2018,2018,8,8,Nassar Property Marketing,Rana Arshed
11750891,3157,https://www.zameen.com/Property/d_12_d_12_4_house_for_urgent_sale-11750891-3157-1.html,House,75000000,Very High,D-12,Islamabad,Islamabad Capital,"D-12, Islamabad, Islamabad Capital",33.701706,72.95669,3,1 Kanal,20,5445.02,For Sale,4,8/8/2018,2018,8,8,,
11778818,3157,https://www.zameen.com/Property/d_12_d_12_4_house_for_is_available_sale-11778818-3157-1.html,House,75000000,Very High,D-12,Islamabad,Islamabad Capital,"D-12, Islamabad, Islamabad Capital",33.701707,72.956686,4,1 Kanal,20,5445.02,For Sale,4,8/8/2018,2018,8,8,,
11658332,160,https://www.zameen.com/Property/islamabad_d_12_1_kanal_portion_for_rent_in_cda_sector_d_12-11658332-160-4.html,Upper Portion,90000,Very High,D-12,Islamabad,Islamabad Capital,"D-12, Islamabad, Islamabad Capital",33.701636,72.948532,5,1 Kanal,20,5445.02,For Rent,4,8/8/2018,2018,8,8,,
11668449,160,https://www.zameen.com/Property/islamabad_d_12_house_for_rent-11668449-160-4.html,House,45000,Medium,D-12,Islamabad,Islamabad Capital,"D-12, Islamabad, Islamabad Capital",33.701636,72.948532,3,4.4 Marla,4.4,1197.9,For Rent,3,8/8/2018,2018,8,8,,
11836166,3157,https://www.zameen.com/Property/d_12_d_12_4_house_is_available_for_sale-11836166-3157-1.html,House,16500000,High,D-12,Islamabad,Islamabad Capital,"D-12, Islamabad, Islamabad Capital",33.701707,72.956686,2,4 Marla,4,1089,For Sale,2,9/7/2018,2018,9,7,,
12118225,3154,https://www.zameen.com/Property/d_12_d_12_1_d_12_25x40_brand_new_single_unit_designer_quality_house_for_sale-12118225-3154-1.html,House,16000000,Medium,D-12,Islamabad,Islamabad Capital,"D-12, Islamabad, Islamabad Capital",33.697565,72.944241,3,4 Marla,4,1089,For Sale,3,6/19/2019,2019,6,19,EL-One Real Estate,Niaz Hussain
12228188,3155,https://www.zameen.com/Property/d_12_d_12_2_brand_new_villa_is_available_for_sale-12228188-3155-1.html,House,21000000,High,D-12,Islamabad,Islamabad Capital,"D-12, Islamabad, Islamabad Capital",33.702421,72.941837,5,10 Marla,10,2722.51,For Sale,5,9/7/2018,2018,9,7,,
12244446,160,https://www.zameen.com/Property/islamabad_d_12_d_12_basement_portion_is_available_for_rent-12244446-160-4.html,Lower Portion,45000,High,D-12,Islamabad,Islamabad Capital,"D-12, Islamabad, Islamabad Capital",33.701636,72.948532,4,12 Marla,12,3267.01,For Rent,4,10/7/2018,2018,10,7,,
12244704,160,https://www.zameen.com/Property/islamabad_d_12_d_12_ground_basement_portion_is_available_for_rent_-12244704-160-4.html,Lower Portion,68000,Very High,D-12,Islamabad,Islamabad Capital,"D-12, Islamabad, Islamabad Capital",33.701636,72.948532,5,10 Marla,10,2722.51,For Rent,5,10/7/2018,2018,10,7,,
12244793,160,https://www.zameen.com/Property/islamabad_d_12_d_12_ground_portion_is_available_for_rent_-12244793-160-4.html,Lower Portion,45000,High,D-12,Islamabad,Islamabad Capital,"D-12, Islamabad, Islamabad Capital",33.701636,72.948532,3,10 Marla,10,2722.51,For Rent,2,10/7/2018,2018,10,7,,
12252685,160,https://www.zameen.com/Property/islamabad_d_12_upper_portion_is_available_for_rent-12252685-160-4.html,Upper Portion,40000,Medium,D-12,Islamabad,Islamabad Capital,"D-12, Islamabad, Islamabad Capital",33.701636,72.948532,4,14 Marla,14,3811.51,For Rent,3,10/7/2018,2018,10,7,,
12402075,3154,https://www.zameen.com/Property/d_12_d_12_1_25x40_brand_new_house_for_sale_great_opportunity-12402075-3154-1.html,House,16000000,Medium,D-12,Islamabad,Islamabad Capital,"D-12, Islamabad, Islamabad Capital",33.697563,72.944244,5,4 Marla,4,1089,For Sale,5,10/7/2018,2018,10,7,,
12456014,160,https://www.zameen.com/Property/islamabad_d_12_grey_structure_house_is_available_for_sale-12456014-160-1.html,House,11500000,Medium,D-12,Islamabad,Islamabad Capital,"D-12, Islamabad, Islamabad Capital",33.701636,72.948532,3,4 Marla,4,1089,For Sale,2,10/7/2018,2018,10,7,,
12425585,160,https://www.zameen.com/Property/islamabad_d_12_house_is_available_for_rent__main_markez_beautiful_loction_main_double_road-12425585-160-4.html,House,70000,Medium,D-12,Islamabad,Islamabad Capital,"D-12, Islamabad, Islamabad Capital",33.701637,72.94853,3,4 Marla,4,1089,For Rent,2,10/20/2018,2018,10,20,,
12456572,160,https://www.zameen.com/Property/islamabad_d_12_ground_basement_beautiful_location__house_for_rent-12456572-160-4.html,House,75000,Medium,D-12,Islamabad,Islamabad Capital,"D-12, Islamabad, Islamabad Capital",33.701636,72.948532,6,10 Marla,10,2722.51,For Rent,7,10/20/2018,2018,10,20,,
12712987,160,https://www.zameen.com/Property/islamabad_d_12_classic_house_is_up_for_sale_in_d_12_islamabad-12712987-160-1.html,House,53000000,Very High,D-12,Islamabad,Islamabad Capital,"D-12, Islamabad, Islamabad Capital",33.701636,72.948532,10,11 Marla,11,2994.76,For Sale,8,11/6/2018,2018,11,6,,
12719654,160,https://www.zameen.com/Property/islamabad_d_12_corner_house_park_face_brand_new_house_for_sale-12719654-160-1.html,House,18500000,High,D-12,Islamabad,Islamabad Capital,"D-12, Islamabad, Islamabad Capital",33.701637,72.94853,5,4.4 Marla,4.4,1197.9,For Sale,4,6/3/2019,2019,6,3,A. D Associates,Qari Allah Dita
12834828,3157,https://www.zameen.com/Property/d_12_d_12_4_3_bed_upper_portion_for_rent_in_d_12_islamabad-12834828-3157-4.html,Upper Portion,62000,Very High,D-12,Islamabad,Islamabad Capital,"D-12, Islamabad, Islamabad Capital",33.701707,72.956686,0,14.2 Marla,14.2,3865.96,For Rent,0,10/20/2018,2018,10,20,,
12930015,3154,https://www.zameen.com/Property/d_12_d_12_1_upper_portion_is_up_for_rent-12930015-3154-4.html,Upper Portion,85000,Very High,D-12,Islamabad,Islamabad Capital,"D-12, Islamabad, Islamabad Capital",33.697565,72.944241,5,1.2 Kanal,24,6534.02,For Rent,4,11/6/2018,2018,11,6,,
13058356,3157,https://www.zameen.com/Property/d_12_d_12_4_4_marla_house_is_available_for_sale-13058356-3157-1.html,House,17000000,High,D-12,Islamabad,Islamabad Capital,"D-12, Islamabad, Islamabad Capital",33.701706,72.95669,6,4 Marla,4,1089,For Sale,6,3/6/2019,2019,3,6,Islamabad Real Estate,Islamabad Real Estat
13093547,3157,https://www.zameen.com/Property/d_12_d_12_4_30x60_house_for_rent_in_d_12-13093547-3157-4.html,House,80000,High,D-12,Islamabad,Islamabad Capital,"D-12, Islamabad, Islamabad Capital",33.701707,72.956686,6,8 Marla,8,2178.01,For Rent,6,11/6/2018,2018,11,6,,
13259615,160,https://www.zameen.com/Property/islamabad_d_12_residential_house__for_sale-13259615-160-1.html,House,85000000,Very High,D-12,Islamabad,Islamabad Capital,"D-12, Islamabad, Islamabad Capital",33.701636,72.948532,7,1 Kanal,20,5445.02,For Sale,6,12/6/2018,2018,12,6,,
13299023,160,https://www.zameen.com/Property/islamabad_d_12_basement_available_for_rent-13299023-160-4.html,Lower Portion,25000,Low,D-12,Islamabad,Islamabad Capital,"D-12, Islamabad, Islamabad Capital",33.701636,72.948532,4,10 Marla,10,2722.51,For Rent,4,12/6/2018,2018,12,6,,
13349965,3157,https://www.zameen.com/Property/d_12_d_12_4_beautiful_ground_floor_for_rent-13349965-3157-4.html,Lower Portion,40000,High,D-12,Islamabad,Islamabad Capital,"D-12, Islamabad, Islamabad Capital",33.701707,72.956686,2,8 Marla,8,2178.01,For Rent,2,12/6/2018,2018,12,6,,
13350012,160,https://www.zameen.com/Property/islamabad_d_12_d_12_4_portion_is_available_for_rent-13350012-160-4.html,Lower Portion,25000,Low,D-12,Islamabad,Islamabad Capital,"D-12, Islamabad, Islamabad Capital",33.701636,72.948532,2,4 Marla,4,1089,For Rent,2,12/6/2018,2018,12,6,,
13506094,160,https://www.zameen.com/Property/islamabad_d_12_new_4_marla_house_for_sale_in_d_12-13506094-160-1.html,House,15000000,Medium,D-12,Islamabad,Islamabad Capital,"D-12, Islamabad, Islamabad Capital",33.701636,72.948532,4,4 Marla,4,1089,For Sale,4,5/5/2019,2019,5,5,Legend Estates,Ali Sial
13512020,3155,https://www.zameen.com/Property/d_12_d_12_2_one_kanal_8_bed_rooms_villa_with_basement_for_sale-13512020-3155-1.html,House,80000000,Very High,D-12,Islamabad,Islamabad Capital,"D-12, Islamabad, Islamabad Capital",33.702421,72.941837,8,1 Kanal,20,5445.02,For Sale,8,12/6/2018,2018,12,6,,
13426105,3157,https://www.zameen.com/Property/d_12_d_12_4_double_story_margalla_view_house_with_servant_room-13426105-3157-4.html,House,50000,Medium,D-12,Islamabad,Islamabad Capital,"D-12, Islamabad, Islamabad Capital",33.701707,72.956686,5,5 Marla,5,1361.25,For Rent,3,12/6/2018,2018,12,6,,
13431518,160,https://www.zameen.com/Property/islamabad_d_12_basement_is_available_for_rent__d_12-13431518-160-4.html,Lower Portion,40000,High,D-12,Islamabad,Islamabad Capital,"D-12, Islamabad, Islamabad Capital",33.701636,72.948532,3,14 Marla,14,3811.51,For Rent,3,12/6/2018,2018,12,6,,
13473938,160,https://www.zameen.com/Property/islamabad_d_12_first_floor_portion_for_rent-13473938-160-4.html,Upper Portion,40000,Medium,D-12,Islamabad,Islamabad Capital,"D-12, Islamabad, Islamabad Capital",33.701636,72.948532,4,10 Marla,10,2722.51,For Rent,4,12/6/2018,2018,12,6,,
13560602,3154,https://www.zameen.com/Property/d_12_d_12_1_main_double_road_double_storey_house_for_sale_in_d_12-13560602-3154-1.html,House,57500000,Very High,D-12,Islamabad,Islamabad Capital,"D-12, Islamabad, Islamabad Capital",33.697565,72.944241,0,14 Marla,14,3811.51,For Sale,0,12/6/2018,2018,12,6,UK Pak Estate,Muhammad umar
13795983,160,https://www.zameen.com/Property/islamabad_d_12_portion_for_rent-13795983-160-4.html,Upper Portion,60000,High,D-12,Islamabad,Islamabad Capital,"D-12, Islamabad, Islamabad Capital",33.701636,72.948532,3,16 Marla,16,4356.02,For Rent,3,1/5/2019,2019,1,5,,
13915556,3155,https://www.zameen.com/Property/d_12_d_12_2_1_kanal_corner_house_brand_new_basement_portion_a_plus_construction_standard-13915556-3155-4.html,Lower Portion,85000,Very High,D-12,Islamabad,Islamabad Capital,"D-12, Islamabad, Islamabad Capital",33.702421,72.941837,5,1 Kanal,20,5445.02,For Rent,4,1/5/2019,2019,1,5,,
13960499,160,https://www.zameen.com/Property/islamabad_d_12_house_for_sale_in_d_12_30x60-13960499-160-1.html,House,35000000,Very High,D-12,Islamabad,Islamabad Capital,"D-12, Islamabad, Islamabad Capital",33.701636,72.948532,5,8 Marla,8,2178.01,For Sale,4,1/5/2019,2019,1,5,Kamoka Enterprises,Ahsan
14031564,160,https://www.zameen.com/Property/islamabad_d_12_25x40_full_house_newly_built_in_d_12-14031564-160-4.html,House,50000,Medium,D-12,Islamabad,Islamabad Capital,"D-12, Islamabad, Islamabad Capital",33.701637,72.94853,5,4.5 Marla,4.5,1225.13,For Rent,4,6/28/2019,2019,6,28,SJ Properties,Mian Irfan Saeed
14098889,3154,https://www.zameen.com/Property/d_12_d_12_1_30x60_brand_new_triple_unit__house_for_sale_in_d_12-14098889-3154-1.html,House,32000000,High,D-12,Islamabad,Islamabad Capital,"D-12, Islamabad, Islamabad Capital",33.697565,72.944241,6,7 Marla,7,1905.76,For Sale,6,7/3/2019,2019,7,3,UK Pak Estate,Muhammad umar
14158565,3154,https://www.zameen.com/Property/d_12_d_12_1_brand_new_upper_portion_with_gas_connection-14158565-3154-4.html,Upper Portion,26000,Low,D-12,Islamabad,Islamabad Capital,"D-12, Islamabad, Islamabad Capital",33.697565,72.944241,2,4 Marla,4,1089,For Rent,2,1/5/2019,2019,1,5,,
14351732,160,https://www.zameen.com/Property/islamabad_d_12_brand_new_house_in_sector_d_12_islamabad-14351732-160-1.html,House,18500000,High,D-12,Islamabad,Islamabad Capital,"D-12, Islamabad, Islamabad Capital",33.701636,72.948532,5,5 Marla,5,1361.25,For Sale,4,2/4/2019,2019,2,4,,
14387551,3154,https://www.zameen.com/Property/d_12_d_12_1_4_marla_house_for_sale_in_d_12_1-14387551-3154-1.html,House,16000000,Medium,D-12,Islamabad,Islamabad Capital,"D-12, Islamabad, Islamabad Capital",33.697565,72.944241,5,4.9 Marla,4.9,1334.03,For Sale,5,2/4/2019,2019,2,4,,
14505476,160,https://www.zameen.com/Property/islamabad_d_12_in_d_12_14_marla_new_double_storey_house_for_sale-14505476-160-1.html,House,55000000,Very High,D-12,Islamabad,Islamabad Capital,"D-12, Islamabad, Islamabad Capital",33.701636,72.948532,6,14 Marla,14,3811.51,For Sale,6,2/4/2019,2019,2,4,,
14623064,3154,https://www.zameen.com/Property/d_12_d_12_1_designers_house_for_sale-14623064-3154-1.html,House,19000000,High,D-12,Islamabad,Islamabad Capital,"D-12, Islamabad, Islamabad Capital",33.697565,72.944241,4,8.5 Marla,8.5,2314.13,For Sale,3,2/4/2019,2019,2,4,,
14650234,3154,https://www.zameen.com/Property/d_12_d_12_1_house_is_available_for_sale-14650234-3154-1.html,House,19000000,High,D-12,Islamabad,Islamabad Capital,"D-12, Islamabad, Islamabad Capital",33.697565,72.944241,5,5.5 Kanal,110,29947.61,For Sale,4,3/6/2019,2019,3,6,Fortunext Enterprises,Syed Imran Ali Habib Sultani
14650862,160,https://www.zameen.com/Property/islamabad_d_12_brand_new_14_marla_upper__portion_for_rent-14650862-160-4.html,Upper Portion,75000,Very High,D-12,Islamabad,Islamabad Capital,"D-12, Islamabad, Islamabad Capital",33.701637,72.94853,3,14 Marla,14,3811.51,For Rent,3,2/4/2019,2019,2,4,,
14674676,160,https://www.zameen.com/Property/islamabad_d_12_house_for_rent_at_beautiful_location-14674676-160-4.html,House,55000,Medium,D-12,Islamabad,Islamabad Capital,"D-12, Islamabad, Islamabad Capital",33.701636,72.948532,3,1 Kanal,20,5445.02,For Rent,3,3/6/2019,2019,3,6,Fortunext Enterprises,Syed Imran Ali
14684830,3155,https://www.zameen.com/Property/d_12_d_12_2_basement_portion_is_available_for_rent-14684830-3155-4.html,Lower Portion,35000,Medium,D-12,Islamabad,Islamabad Capital,"D-12, Islamabad, Islamabad Capital",33.702421,72.941837,3,12 Marla,12,3267.01,For Rent,4,2/4/2019,2019,2,4,,
14729972,3155,https://www.zameen.com/Property/d_12_d_12_2_3_bed_room_upper_portion_40x80_available_for_rent-14729972-3155-4.html,Upper Portion,55000,High,D-12,Islamabad,Islamabad Capital,"D-12, Islamabad, Islamabad Capital",33.702421,72.941837,3,14.2 Marla,14.2,3865.96,For Rent,3,3/6/2019,2019,3,6,,
14966608,160,https://www.zameen.com/Property/islamabad_d_12_4_marla_beautiful_corner_house_for_sale_in_d_12-14966608-160-1.html,House,19000000,High,D-12,Islamabad,Islamabad Capital,"D-12, Islamabad, Islamabad Capital",33.701636,72.948532,5,4 Marla,4,1089,For Sale,4,3/6/2019,2019,3,6,Fortunext Enterprises,Syed Imran Ali
14966016,160,https://www.zameen.com/Property/islamabad_d_12_16_marla_beautiful_upper_portion_for_rent_in_d12-14966016-160-4.html,Upper Portion,60000,High,D-12,Islamabad,Islamabad Capital,"D-12, Islamabad, Islamabad Capital",33.701636,72.948532,3,16 Marla,16,4356.02,For Rent,4,3/6/2019,2019,3,6,Fortunext Enterprises,Syed Imran Ali
14966261,160,https://www.zameen.com/Property/islamabad_d_12_10_marla_35x70_beautiful_upper_portion_for_rent-14966261-160-4.html,Upper Portion,45000,High,D-12,Islamabad,Islamabad Capital,"D-12, Islamabad, Islamabad Capital",33.701636,72.948532,4,10 Marla,10,2722.51,For Rent,3,3/6/2019,2019,3,6,Fortunext Enterprises,Syed Imran Ali
14996131,3157,https://www.zameen.com/Property/d_12_d_12_4_triple_storey_25x40_brand_new_house_for_rent_-14996131-3157-4.html,House,80000,High,D-12,Islamabad,Islamabad Capital,"D-12, Islamabad, Islamabad Capital",33.701707,72.956686,0,4.5 Marla,4.5,1225.13,For Rent,0,3/6/2019,2019,3,6,Taha Real Estate & Builder,Sajid Mehmood
15008761,3154,https://www.zameen.com/Property/d_12_d_12_1_beautiful_house_for_sale-15008761-3154-1.html,House,18000000,High,D-12,Islamabad,Islamabad Capital,"D-12, Islamabad, Islamabad Capital",33.697565,72.944241,5,4.4 Marla,4.4,1197.9,For Sale,5,3/5/2019,2019,3,5,Saeed Property Centre (Pvt) Ltd.,Tayyab
15082733,3157,https://www.zameen.com/Property/d_12_d_12_4_25x50_ft_5_5_marla_upper_portion_available_for_rent-15082733-3157-4.html,Upper Portion,32000,Medium,D-12,Islamabad,Islamabad Capital,"D-12, Islamabad, Islamabad Capital",33.701707,72.956686,3,5.6 Marla,5.6,1524.61,For Rent,2,3/6/2019,2019,3,6,,
15107686,160,https://www.zameen.com/Property/islamabad_d_12_house_available_for_sale-15107686-160-1.html,Room,17500000,Very High,D-12,Islamabad,Islamabad Capital,"D-12, Islamabad, Islamabad Capital",33.701636,72.948532,4,4 Marla,4,1089,For Sale,4,6/13/2019,2019,6,13,MK Property,Qamar Qazmi
15116871,160,https://www.zameen.com/Property/islamabad_d_12_beautiful_house_is_available_for_sale-15116871-160-1.html,House,17500000,High,D-12,Islamabad,Islamabad Capital,"D-12, Islamabad, Islamabad Capital",33.701636,72.948532,0,4 Marla,4,1089,For Sale,5,3/6/2019,2019,3,6,,
15210683,160,https://www.zameen.com/Property/islamabad_d_12_house_for_sale_direct_owner_no_brokers-15210683-160-1.html,House,16000000,Medium,D-12,Islamabad,Islamabad Capital,"D-12, Islamabad, Islamabad Capital",33.701637,72.94853,5,5 Marla,5,1361.25,For Sale,4,4/5/2019,2019,4,5,,
15233889,3154,https://www.zameen.com/Property/d_12_d_12_1_tripple_storey_basement_house_size_25x50-15233889-3154-1.html,House,23000000,High,D-12,Islamabad,Islamabad Capital,"D-12, Islamabad, Islamabad Capital",33.697565,72.944241,5,5 Marla,5,1361.25,For Sale,5,4/5/2019,2019,4,5,,
15294641,160,https://www.zameen.com/Property/islamabad_d_12_house_is_available_for_sale_in_d_12_3__margalla_face-15294641-160-1.html,House,17500000,High,D-12,Islamabad,Islamabad Capital,"D-12, Islamabad, Islamabad Capital",33.701636,72.948532,5,4.4 Marla,4.4,1197.9,For Sale,4,4/5/2019,2019,4,5,,
15271455,160,https://www.zameen.com/Property/islamabad_d_12_open_basement_35_x_70_for_rent-15271455-160-4.html,Lower Portion,40000,High,D-12,Islamabad,Islamabad Capital,"D-12, Islamabad, Islamabad Capital",33.701636,72.948532,3,10 Marla,10,2722.51,For Rent,2,4/5/2019,2019,4,5,,
15314621,3155,https://www.zameen.com/Property/d_12_d_12_2_brand_new_ground_portion_for_rent-15314621-3155-4.html,Lower Portion,55000,High,D-12,Islamabad,Islamabad Capital,"D-12, Islamabad, Islamabad Capital",33.702421,72.941837,0,10 Marla,10,2722.51,For Rent,0,4/5/2019,2019,4,5,Taha Real Estate & Builder,Sajid Mehmood
15323638,160,https://www.zameen.com/Property/islamabad_d_12_1_kanal_beautiful_house_for_rent_in_d_12-15323638-160-4.html,House,150000,High,D-12,Islamabad,Islamabad Capital,"D-12, Islamabad, Islamabad Capital",33.701636,72.948532,8,1 Kanal,20,5445.02,For Rent,10,4/5/2019,2019,4,5,Fortunext Enterprises,Syed Imran Ali
15330447,3154,https://www.zameen.com/Property/d_12_d_12_1_brand_new_house_for_rent_on_70_ft_road-15330447-3154-4.html,House,100000,High,D-12,Islamabad,Islamabad Capital,"D-12, Islamabad, Islamabad Capital",33.697565,72.944241,6,10 Marla,10,2722.51,For Rent,6,4/5/2019,2019,4,5,,
15450832,3154,https://www.zameen.com/Property/d_12_d_12_1_d121_25x40_brand_new_single_unit_designer_quality__house_for_sale-15450832-3154-1.html,House,19000000,High,D-12,Islamabad,Islamabad Capital,"D-12, Islamabad, Islamabad Capital",33.697565,72.944241,3,4 Marla,4,1089,For Sale,3,6/27/2019,2019,6,27,EL-One Real Estate,Niaz Hussain
